2019-01-09|王庙花与周永祯、中国平安财产保险股份有限公司呼和浩特中心支公司机动车交通事故责任纠纷一审民事判决书|机动车交通事故责任纠纷|原告-内蒙古泰利达乳业有限公司被告-中国平安财产保险股份有限公司呼和浩特中心支公司|（2017）内0103民初3542号|https://www.tianyancha.com/lawsuit/239d5105144911e9a8b47cd30ae00894
2018-09-17|刘振华与内蒙古泰利达乳业有限公司等产品责任纠纷一审民事裁定书|产品责任纠纷|被告-内蒙古泰利达乳业有限公司|（2018）京0113民初9219号|https://www.tianyancha.com/lawsuit/243a4b411c644b5b8cfc25343e4fef99
2017-11-17|原告北京北大方正电子有限公司与被告内蒙古泰利达乳业有限公司、南京中商金润发鼓楼购物中心有限公司著作权权属、侵权纠纷一审民事裁定书|著作权权属、侵权纠纷|原告-北京北大方正电子有限公司被告-内蒙古泰利达乳业有限公司,南京中商金润发鼓楼购物中心有限公司|（2017）苏0102民初4787号|https://www.tianyancha.com/lawsuit/93c55d8a0cb511e881ec008cfaf870e0
2015-12-07|内蒙古泰利达乳业有限公司与内蒙古百吉纳奶酒股份有限公司、北京华联呼和浩特金宇综合超市有限公司侵害商标专用权纠纷一案二审民事判决书|-|上诉人-内蒙古泰利达乳业有限公司被上诉人-内蒙古百吉纳奶酒股份有限公司,北京华联呼和浩特金宇综合超市有限公司|（2015）内民知终字第00036号|https://www.tianyancha.com/lawsuit/f2b68a6664ee4120bcdb6e5872f99fcb
2015-10-20|原告内蒙古泰利达乳业有限公司诉被告呼和浩特市天美华乳食品有限公司、内蒙古维多利超市连锁有限公司侵害专利权纠纷一案一审民事裁定书|侵害专利权纠纷|原告-内蒙古泰利达乳业有限公司被告-食品有限公司,内蒙古维多利超市连锁有限公司|（2015）呼民知初字第00051号|https://www.tianyancha.com/lawsuit/80fb219412254e6daf6dcd9746962439
2015-04-17|内蒙古泰利达乳业有限公司诉内蒙古百吉纳奶酒股份有限公司、北京华联呼和浩特金宇综合超市有限公司侵害商标专用权纠纷一案一审民事判决书|-|原告-内蒙古泰利达乳业有限公司被告-内蒙古百吉纳奶酒股份有限公司,北京华联呼和浩特金宇综合超市有限公司|（2014）呼民知初字第95号|https://www.tianyancha.com/lawsuit/042a32b31cba11e6b554008cfae40dc0
