2013-03-06|硅芯棒组件和多晶硅还原炉|CN201220427566.9|CN202766303U|实用新型
2012-02-29|籽晶垫圈|CN201120196519.3|CN202152381U|实用新型
2010-10-13|一种冶金硅提纯方法及一种在线造渣除硼方法|CN200910177451.1|CN101671027B|发明专利
2010-03-10|多晶硅提纯方法及用于多晶硅提纯的坩埚、提纯设备|CN200910177448.X|CN101665253A|发明专利
2012-04-11|双层减反射膜太阳能电池片及太阳能电池板|CN201120184766.1|CN202189797U|实用新型
2012-04-11|点接触式金属网带|CN201120211388.1|CN202186687U|实用新型
2012-10-24|太阳能电池片|CN201230198241.3|CN302143171S|外观专利
2013-05-08|磁选机|CN201220503268.3|CN202921422U|实用新型
2011-02-09|绝缘涂料、多晶硅提纯设备及其防电离与防短路方法、电气设备|CN200910177450.7|CN101659798B|发明专利
2012-09-05|太阳能电池片及太阳能电池板|CN201120181689.4|CN202423301U|实用新型
2010-03-03|绝缘涂料、多晶硅提纯设备及其防电离与防短路方法、电气设备|CN200910177450.7|CN101659798A|发明专利
2013-01-09|用于冶金法提纯多晶硅的预处理方法|CN201210383282.9|CN102862989A|发明专利
2012-10-24|太阳能电池片及太阳能电池板|CN201220238617.3|CN202502998U|实用新型
2010-03-17|酸洗除杂方法、设备及多晶硅提纯方法、系统|CN200910177449.4|CN101671026A|发明专利
2012-02-08|太阳能电池片及具有该太阳能电池片的太阳能电池板|CN201120180595.5|CN202142541U|实用新型
2010-03-17|一种冶金硅提纯方法及一种在线造渣除硼方法|CN200910177451.1|CN101671027A|发明专利
