2019-05-14|内蒙古有信建筑安装工程有限责任公司与内蒙古托克托县运输有限公司建设工程施工合同纠纷一审民事判决书|建设工程施工合同纠纷|原告-内蒙古有信建筑安装工程有限责任公司被告-内蒙古托克托县运输有限公司|（2019）内0122民初22号|https://www.tianyancha.com/lawsuit/fb74e1dfe8ab4ae69e45632a274b00ba
2018-10-24|屈永红与内蒙古有信建筑安装工程有限责任公司房屋买卖合同纠纷一审民事判决书|房屋买卖合同纠纷|被告-内蒙古有信建筑安装工程有限责任公司|（2017）内0104民初1558号|https://www.tianyancha.com/lawsuit/88133631ea7c11e8a8b47cd30ae00894
2018-10-01|内蒙古新希望房地产开发有限责任公司与刘峻连、内蒙古有信建筑安装工程有限责任公司第二十六项目部等房屋买卖合同纠纷二审民事判决书|房屋买卖合同纠纷|上诉人-内蒙古新希望房地产开发有限责任公司被告-内蒙古有信建筑安装工程有限责任公司|（2018）内01民终561号|https://www.tianyancha.com/lawsuit/f923a81fd8af11e8a8b47cd30ae00894
2018-08-29|董英菊与内蒙古有信建筑安装工程有限公司、内蒙古有信建筑安装工程有限责任公司住宅楼项目部等建筑设备租赁合同纠纷一审民事判决书|建筑设备租赁合同纠纷|被告-工程有限公司,内蒙古有信建筑安装工程有限责任公司|（2017）内2923民初377号|https://www.tianyancha.com/lawsuit/f7590015d76311e8a8b47cd30ae00894
2018-03-07|刘志纭与托克托县交通局、郑州久鼎路桥工程有限公司等建设工程施工合同纠纷二审民事判决书|建设工程施工合同纠纷|被上诉人-郑州久鼎路桥工程有限公司,内蒙古有信建筑安装工程有限责任公司|（2017）内01民终3486号|https://www.tianyancha.com/lawsuit/ae736c8a92b311e8a8b47cd30ae00894
2017-08-11|呼和浩特市闽龙商贸有限公司与屈永红、内蒙古有信建筑安装工程有限责任公司房屋买卖合同纠纷二审民事裁定书|房屋买卖合同纠纷|上诉人-呼和浩特市闽龙商贸有限公司被上诉人-内蒙古有信建筑安装工程有限责任公司|（2017）内01民终1116号|https://www.tianyancha.com/lawsuit/da9481bb3d6c11e8b0207cd30ae00c08
2017-03-28|内蒙古有信建筑安装工程有限责任公司与董英菊、内蒙古有信建筑安装工程有限责任公司住宅楼项目部建筑设备租赁合同纠纷再审民事裁定书|建筑设备租赁合同纠纷|被告-内蒙古有信建筑安装工程有限责任公司|（2017）内29民再1号|https://www.tianyancha.com/lawsuit/9546ba34998b47eaa6c92e48c5e1f342
2016-05-18|林金辉与内蒙古有信建筑安装工程有限责任公司买卖合同纠纷一案一审判决书|买卖合同纠纷|申请执行人-商贸有限公司被执行人-内蒙古有信建筑安装工程有限责任公司|（2016）内0122执142-1号|https://www.tianyancha.com/lawsuit/7ca05f5b1ec4479b9a39769c1bd99022
2015-12-10|原告王园诉被告内蒙古有信建筑安装工程有限责任公司、高向、刘增买卖合同纠纷一审民事判决书|买卖合同纠纷|被告-内蒙古有信建筑安装工程有限责任公司|（2015）额民一初字第205号|https://www.tianyancha.com/lawsuit/306efe2cf8e9435fa85ad6a02ffcfd67
2015-12-02|原告乔军诉被告高向、刘增、内蒙古有信建筑安装工程有限责任公司建筑设备租赁合同纠纷一审民事判决书|建筑设备租赁合同纠纷|被告-内蒙古有信建筑安装工程有限责任公司|（2015）额民一初字第160号|https://www.tianyancha.com/lawsuit/824c455d7e494222a96639353a955023
2015-09-23|李珍莹执行异议复议一案执行裁定书|-|原告-内蒙古有信建筑安装工程有限责任公司被告-内蒙古新希望房地产开发有限责任公司|（2015）呼执复字第00019号|https://www.tianyancha.com/lawsuit/16b762f6d76f4286915ef3565edbe72a
2015-05-22|董英菊与内蒙古有信建筑安装工程有限责任公司、内蒙古有信建筑安装工程有限责任公司住宅楼项目部建筑设备租赁合同纠纷二审民事判决书|建筑设备租赁合同纠纷|被告-内蒙古有信建筑安装工程有限责任公司|（2015）阿民一终字第69号|https://www.tianyancha.com/lawsuit/a771dab51cba11e6b554008cfae40dc0
2014-12-09|马四小与内蒙古有信建筑安装工程有限责任公司、内蒙古有信房地产开发有限责任公司、呼和浩特市万通劳务有限责任公司、陈如全生命权、健康权、身体权纠纷一审民事判决书|生命权、健康权、身体权纠纷|被告-内蒙古有信建筑安装工程有限责任公司,内蒙古有信房地产开发有限责任公司,呼和浩特市万通劳务有限责任公司|（2013）玉民二初字第00532号|https://www.tianyancha.com/lawsuit/f1031794964911e8a8b47cd30ae00894
2014-11-06|上诉人内蒙古有信公司与被上诉人高丽承揽合同纠纷二审民事判决书|承揽合同纠纷|被告-内蒙古有信建筑安装工程有限责任公司|（2014）呼民四终字第384号|https://www.tianyancha.com/lawsuit/042d55bf1cba11e6b554008cfae40dc0
2014-09-09|上诉人董九斤与被上诉人内蒙古有信建筑安装工程有限责任公司及原审被告郭秀兰挂靠经营合同纠纷一案二审判决书|挂靠经营合同纠纷|被上诉人-内蒙古有信建筑安装工程有限责任公司|（2014）呼民四终字第00366号|https://www.tianyancha.com/lawsuit/042ee8791cba11e6b554008cfae40dc0
2014-08-26|王建勇与隋二立、有信公司买卖合同纠纷一审民事判决书|买卖合同纠纷|被告-内蒙古有信建筑安装工程有限责任公司|（2014）额民一初字第160号|https://www.tianyancha.com/lawsuit/7754314c1cbc11e6b554008cfae40dc0
